virtual_meter_id,gap_start_time,gap_end_time,gap_length_minutes
BBDL01_0b68_fbed,2024-12-27 22:29:00+00:00,2024-12-27 23:00:00+00:00,30
BBDL01_0b68_fbed,2024-12-28 09:29:00+00:00,2024-12-28 10:00:00+00:00,30
BBDL01_0b68_fbed,2024-12-28 16:59:00+00:00,2024-12-28 17:30:00+00:00,30
BBDL01_0b68_fbed,2024-12-29 06:29:00+00:00,2024-12-29 07:00:00+00:00,30
BBDL01_0b68_fbed,2024-12-29 12:59:00+00:00,2024-12-29 13:30:00+00:00,30
BBDL01_0b68_fbed,2024-12-29 23:59:00+00:00,2024-12-30 00:30:00+00:00,30
BBDL01_0b68_fbed,2024-12-30 09:29:00+00:00,2024-12-30 10:00:00+00:00,30
BBDL01_0b68_fbed,2024-12-30 15:29:00+00:00,2024-12-30 16:00:00+00:00,30
BBDL01_0b68_fbed,2024-12-30 20:59:00+00:00,2024-12-30 21:30:00+00:00,30
BBDL01_0b68_fbed,2024-12-31 03:59:00+00:00,2024-12-31 04:30:00+00:00,30
BBDL01_0b68_fbed,2024-12-31 08:02:00+00:00,2024-12-31 08:11:00+00:00,8
BBDL01_0b68_fbed,2024-12-31 08:29:00+00:00,2024-12-31 09:00:00+00:00,30
BBDL01_0b68_fbed,2024-12-31 09:59:00+00:00,2024-12-31 10:30:00+00:00,30
BBDL01_0b68_fbed,2024-12-31 15:56:00+00:00,2024-12-31 16:06:00+00:00,9
BBDL01_0b68_fbed,2024-12-31 17:29:00+00:00,2024-12-31 18:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-01 07:29:00+00:00,2025-01-01 08:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-01 08:59:00+00:00,2025-01-01 09:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-01 13:59:00+00:00,2025-01-01 14:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-01 14:59:00+00:00,2025-01-01 15:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-01 17:29:00+00:00,2025-01-01 18:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-01 20:29:00+00:00,2025-01-01 21:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-02 00:29:00+00:00,2025-01-02 01:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-02 03:29:00+00:00,2025-01-02 04:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-02 08:02:00+00:00,2025-01-02 08:13:00+00:00,10
BBDL01_0b68_fbed,2025-01-02 08:59:00+00:00,2025-01-02 09:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-02 15:59:00+00:00,2025-01-02 16:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-03 18:29:00+00:00,2025-01-03 19:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-03 20:59:00+00:00,2025-01-03 21:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-04 21:29:00+00:00,2025-01-04 22:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-04 22:59:00+00:00,2025-01-04 23:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-05 04:29:00+00:00,2025-01-05 05:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-05 14:59:00+00:00,2025-01-05 15:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-05 20:59:00+00:00,2025-01-05 21:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-06 01:29:00+00:00,2025-01-06 02:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-06 16:59:00+00:00,2025-01-06 17:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-06 19:59:00+00:00,2025-01-06 20:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-07 02:29:00+00:00,2025-01-07 03:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-07 17:59:00+00:00,2025-01-07 18:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-07 21:29:00+00:00,2025-01-07 22:00:00+00:00,30
BBDL01_0b68_fbed,2025-01-08 02:59:00+00:00,2025-01-08 03:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-08 04:59:00+00:00,2025-01-08 05:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-08 10:31:00+00:00,2025-01-08 10:33:00+00:00,1
BBDL01_0b68_fbed,2025-01-08 14:32:00+00:00,2025-01-08 14:44:00+00:00,11
BBDL01_0b68_fbed,2025-01-08 21:59:00+00:00,2025-01-08 22:30:00+00:00,30
BBDL01_0b68_fbed,2025-01-09 00:29:00+00:00,2025-01-09 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-06-17 04:01:00+00:00,2024-06-17 04:03:00+00:00,1
BBDL02_e8dd_4431a,2024-06-24 04:01:00+00:00,2024-06-24 04:03:00+00:00,1
BBDL02_e8dd_4431a,2024-06-28 10:44:00+00:00,2024-06-28 10:46:00+00:00,1
BBDL02_e8dd_4431a,2024-07-01 04:00:00+00:00,2024-07-01 04:03:00+00:00,2
BBDL02_e8dd_4431a,2024-07-01 07:16:00+00:00,2024-07-01 07:42:00+00:00,25
BBDL02_e8dd_4431a,2024-07-02 17:34:00+00:00,2024-07-03 18:16:00+00:00,1481
BBDL02_e8dd_4431a,2024-07-08 04:00:00+00:00,2024-07-08 04:02:00+00:00,1
BBDL02_e8dd_4431a,2024-07-15 04:01:00+00:00,2024-07-15 04:03:00+00:00,1
BBDL02_e8dd_4431a,2024-07-31 09:02:00+00:00,2024-07-31 09:04:00+00:00,1
BBDL02_e8dd_4431a,2024-07-31 10:46:00+00:00,2024-07-31 10:52:00+00:00,5
BBDL02_e8dd_4431a,2024-07-31 10:53:00+00:00,2024-07-31 10:55:00+00:00,1
BBDL02_e8dd_4431a,2024-07-31 14:09:00+00:00,2024-07-31 14:13:00+00:00,3
BBDL02_e8dd_4431a,2024-08-05 04:01:00+00:00,2024-08-05 04:03:00+00:00,1
BBDL02_e8dd_4431a,2024-08-05 13:20:00+00:00,2024-08-05 13:53:00+00:00,32
BBDL02_e8dd_4431a,2024-08-09 11:06:00+00:00,2024-08-10 05:28:00+00:00,1101
BBDL02_e8dd_4431a,2024-08-19 04:01:00+00:00,2024-08-19 04:03:00+00:00,1
BBDL02_e8dd_4431a,2024-09-02 04:01:00+00:00,2024-09-02 04:03:00+00:00,1
BBDL02_e8dd_4431a,2024-09-09 04:00:00+00:00,2024-09-09 04:03:00+00:00,2
BBDL02_e8dd_4431a,2024-09-16 04:00:00+00:00,2024-09-16 04:03:00+00:00,2
BBDL02_e8dd_4431a,2024-09-19 12:43:00+00:00,2024-09-19 12:48:00+00:00,4
BBDL02_e8dd_4431a,2024-09-20 20:59:00+00:00,2024-09-21 00:00:00+00:00,180
BBDL02_e8dd_4431a,2024-09-23 04:00:00+00:00,2024-09-23 04:03:00+00:00,2
BBDL02_e8dd_4431a,2024-09-23 11:30:00+00:00,2024-09-27 10:06:00+00:00,5675
BBDL02_e8dd_4431a,2024-09-27 14:29:00+00:00,2024-09-27 15:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-27 17:59:00+00:00,2024-09-27 18:30:00+00:00,30
BBDL02_e8dd_4431a,2024-09-28 07:59:00+00:00,2024-09-28 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-09-28 09:29:00+00:00,2024-09-28 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-28 14:29:00+00:00,2024-09-28 15:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-28 17:59:00+00:00,2024-09-28 18:30:00+00:00,30
BBDL02_e8dd_4431a,2024-09-28 19:29:00+00:00,2024-09-28 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-29 00:29:00+00:00,2024-09-29 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-29 01:59:00+00:00,2024-09-29 02:30:00+00:00,30
BBDL02_e8dd_4431a,2024-09-29 02:59:00+00:00,2024-09-29 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-09-29 08:29:00+00:00,2024-09-29 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-29 09:29:00+00:00,2024-09-29 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-29 10:29:00+00:00,2024-09-29 11:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-29 11:59:00+00:00,2024-09-29 12:30:00+00:00,30
BBDL02_e8dd_4431a,2024-09-29 14:59:00+00:00,2024-09-29 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-09-29 16:59:00+00:00,2024-09-29 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-09-29 21:29:00+00:00,2024-09-29 22:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-30 01:29:00+00:00,2024-09-30 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-30 02:29:00+00:00,2024-09-30 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-30 06:59:00+00:00,2024-09-30 07:30:00+00:00,30
BBDL02_e8dd_4431a,2024-09-30 07:59:00+00:00,2024-09-30 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-09-30 13:29:00+00:00,2024-09-30 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-09-30 22:59:00+00:00,2024-09-30 23:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-01 00:29:00+00:00,2024-10-01 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-01 05:29:00+00:00,2024-10-01 06:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-01 06:29:00+00:00,2024-10-01 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-01 07:59:00+00:00,2024-10-01 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-01 09:59:00+00:00,2024-10-01 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-01 14:59:00+00:00,2024-10-01 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-01 16:29:00+00:00,2024-10-01 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-01 21:59:00+00:00,2024-10-01 22:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-01 23:29:00+00:00,2024-10-02 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-02 01:59:00+00:00,2024-10-02 02:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-02 14:59:00+00:00,2024-10-02 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-02 16:59:00+00:00,2024-10-02 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-02 23:29:00+00:00,2024-10-03 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-03 00:59:00+00:00,2024-10-03 01:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-03 02:29:00+00:00,2024-10-03 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-03 04:29:00+00:00,2024-10-03 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-03 06:29:00+00:00,2024-10-03 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-03 08:29:00+00:00,2024-10-03 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-03 10:29:00+00:00,2024-10-03 11:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-03 12:29:00+00:00,2024-10-03 13:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-03 14:29:00+00:00,2024-10-03 15:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-03 17:59:00+00:00,2024-10-03 18:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-03 20:59:00+00:00,2024-10-03 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-04 04:29:00+00:00,2024-10-04 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-04 07:29:00+00:00,2024-10-04 08:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-04 08:59:00+00:00,2024-10-04 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-04 10:59:00+00:00,2024-10-04 11:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-04 13:29:00+00:00,2024-10-04 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-04 15:59:00+00:00,2024-10-04 16:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-04 17:29:00+00:00,2024-10-04 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-05 02:29:00+00:00,2024-10-05 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-05 04:59:00+00:00,2024-10-05 05:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-05 07:29:00+00:00,2024-10-05 08:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-05 10:59:00+00:00,2024-10-05 11:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-05 11:59:00+00:00,2024-10-05 12:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-05 12:59:00+00:00,2024-10-05 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-06 00:29:00+00:00,2024-10-06 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-06 01:29:00+00:00,2024-10-06 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-06 04:29:00+00:00,2024-10-06 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-06 05:29:00+00:00,2024-10-06 06:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-06 11:59:00+00:00,2024-10-06 12:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-06 13:29:00+00:00,2024-10-06 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-06 16:59:00+00:00,2024-10-06 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-06 19:29:00+00:00,2024-10-06 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-06 21:29:00+00:00,2024-10-06 22:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-07 06:59:00+00:00,2024-10-07 07:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-07 10:29:00+00:00,2024-10-07 11:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-07 12:59:00+00:00,2024-10-07 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-07 13:59:00+00:00,2024-10-07 14:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-07 14:59:00+00:00,2024-10-07 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-07 15:59:00+00:00,2024-10-07 16:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-07 18:29:00+00:00,2024-10-07 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-08 01:29:00+00:00,2024-10-08 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-08 03:29:00+00:00,2024-10-08 04:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-08 07:47:00+00:00,2024-10-08 07:51:00+00:00,3
BBDL02_e8dd_4431a,2024-10-08 11:29:00+00:00,2024-10-08 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-08 18:29:00+00:00,2024-10-08 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-08 20:29:00+00:00,2024-10-08 21:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-08 22:29:00+00:00,2024-10-08 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-09 01:59:00+00:00,2024-10-09 02:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-09 07:59:00+00:00,2024-10-09 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-09 08:59:00+00:00,2024-10-09 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-09 14:29:00+00:00,2024-10-09 15:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-09 15:29:00+00:00,2024-10-09 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-09 17:59:00+00:00,2024-10-09 18:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-10 00:29:00+00:00,2024-10-10 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-10 05:29:00+00:00,2024-10-10 06:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-10 07:59:00+00:00,2024-10-10 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-10 11:59:00+00:00,2024-10-10 12:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-10 15:29:00+00:00,2024-10-10 16:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-11 03:59:00+00:00,2024-10-11 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-11 04:59:00+00:00,2024-10-11 05:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-11 06:29:00+00:00,2024-10-11 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-11 08:29:00+00:00,2024-10-11 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-11 09:59:00+00:00,2024-10-11 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-11 13:59:00+00:00,2024-10-11 14:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-11 16:59:00+00:00,2024-10-11 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-11 23:59:00+00:00,2024-10-12 00:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-12 02:59:00+00:00,2024-10-12 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-12 06:29:00+00:00,2024-10-12 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-12 08:29:00+00:00,2024-10-12 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-12 11:29:00+00:00,2024-10-12 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-12 15:59:00+00:00,2024-10-12 16:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-12 18:29:00+00:00,2024-10-12 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-12 23:29:00+00:00,2024-10-13 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-13 00:59:00+00:00,2024-10-13 01:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-13 02:59:00+00:00,2024-10-13 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-13 07:59:00+00:00,2024-10-13 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-13 09:59:00+00:00,2024-10-13 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-13 11:29:00+00:00,2024-10-13 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-13 16:29:00+00:00,2024-10-13 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-13 22:59:00+00:00,2024-10-13 23:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-14 04:00:00+00:00,2024-10-14 04:03:00+00:00,2
BBDL02_e8dd_4431a,2024-10-14 08:59:00+00:00,2024-10-14 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-14 13:59:00+00:00,2024-10-14 14:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-14 18:59:00+00:00,2024-10-14 19:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-14 22:29:00+00:00,2024-10-14 23:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-15 01:29:00+00:00,2024-10-15 02:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-15 04:29:00+00:00,2024-10-15 05:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-15 05:29:00+00:00,2024-10-15 06:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-15 07:59:00+00:00,2024-10-15 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-15 14:59:00+00:00,2024-10-15 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-15 17:29:00+00:00,2024-10-15 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-15 19:29:00+00:00,2024-10-15 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-15 20:29:00+00:00,2024-10-15 21:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-16 00:29:00+00:00,2024-10-16 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-16 03:59:00+00:00,2024-10-16 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-16 08:29:00+00:00,2024-10-16 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-16 09:29:00+00:00,2024-10-16 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-16 14:59:00+00:00,2024-10-16 15:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-16 17:29:00+00:00,2024-10-16 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-16 21:59:00+00:00,2024-10-16 22:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-17 06:29:00+00:00,2024-10-17 07:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-17 08:29:00+00:00,2024-10-17 09:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-17 10:29:00+00:00,2024-10-17 11:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-17 12:29:00+00:00,2024-10-17 13:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-17 19:29:00+00:00,2024-10-17 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-18 02:29:00+00:00,2024-10-18 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-18 05:59:00+00:00,2024-10-18 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-18 17:59:00+00:00,2024-10-18 18:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-18 19:29:00+00:00,2024-10-18 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-18 20:59:00+00:00,2024-10-18 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-18 23:59:00+00:00,2024-10-19 00:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-19 02:29:00+00:00,2024-10-19 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-19 07:29:00+00:00,2024-10-19 08:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-19 11:59:00+00:00,2024-10-19 12:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-19 14:29:00+00:00,2024-10-19 15:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-19 15:59:00+00:00,2024-10-19 16:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-19 17:29:00+00:00,2024-10-19 18:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-19 18:59:00+00:00,2024-10-19 19:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-19 22:59:00+00:00,2024-10-19 23:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-20 00:29:00+00:00,2024-10-20 01:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-20 03:29:00+00:00,2024-10-20 04:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-20 05:59:00+00:00,2024-10-20 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-20 07:29:00+00:00,2024-10-20 08:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-20 11:29:00+00:00,2024-10-20 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-20 14:29:00+00:00,2024-10-20 15:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-20 18:29:00+00:00,2024-10-20 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-20 23:29:00+00:00,2024-10-21 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-21 02:59:00+00:00,2024-10-21 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-21 04:02:00+00:00,2024-10-21 04:06:00+00:00,3
BBDL02_e8dd_4431a,2024-10-21 04:59:00+00:00,2024-10-21 05:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-21 05:59:00+00:00,2024-10-21 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-21 07:29:00+00:00,2024-10-21 08:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-21 16:59:00+00:00,2024-10-21 17:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-21 17:59:00+00:00,2024-10-21 18:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-21 19:59:00+00:00,2024-10-21 20:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-22 00:59:00+00:00,2024-10-22 01:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-22 01:59:00+00:00,2024-10-22 02:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-22 09:59:00+00:00,2024-10-22 10:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-22 13:59:00+00:00,2024-10-22 14:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-22 18:29:00+00:00,2024-10-22 19:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-22 20:59:00+00:00,2024-10-22 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-22 23:29:00+00:00,2024-10-23 00:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-23 02:29:00+00:00,2024-10-23 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-23 03:59:00+00:00,2024-10-23 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-23 05:59:00+00:00,2024-10-23 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-23 11:29:00+00:00,2024-10-23 12:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-23 13:29:00+00:00,2024-10-23 14:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-23 19:59:00+00:00,2024-10-23 20:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-23 21:29:00+00:00,2024-10-23 22:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 00:59:00+00:00,2024-10-24 01:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 02:59:00+00:00,2024-10-24 03:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 05:59:00+00:00,2024-10-24 06:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 06:59:00+00:00,2024-10-24 07:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 07:59:00+00:00,2024-10-24 08:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 08:59:00+00:00,2024-10-24 09:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 12:59:00+00:00,2024-10-24 13:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 17:59:00+00:00,2024-10-24 18:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 18:59:00+00:00,2024-10-24 19:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 19:59:00+00:00,2024-10-24 20:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-24 21:59:00+00:00,2024-10-24 22:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-25 02:29:00+00:00,2024-10-25 03:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-25 03:59:00+00:00,2024-10-25 04:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-25 07:29:00+00:00,2024-10-25 08:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-25 09:29:00+00:00,2024-10-25 10:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-25 10:59:00+00:00,2024-10-25 11:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-25 13:59:00+00:00,2024-10-25 14:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-25 16:29:00+00:00,2024-10-25 17:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-25 19:29:00+00:00,2024-10-25 20:00:00+00:00,30
BBDL02_e8dd_4431a,2024-10-25 20:59:00+00:00,2024-10-25 21:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-25 22:59:00+00:00,2024-10-25 23:30:00+00:00,30
BBDL02_e8dd_4431a,2024-10-26 00:29:00+00:00,2024-10-26 01:00:00+00:00,30
